SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-3-2014,Single Family Residential,937 MANDANA Blvd,Oakland,CA,94610-2430,1225000,4,3.5,Crocker Hghlands,2303,2400,1936,920,532,,Sold,,,http://www.redfin.com/CA/Oakland/937-Mandana-Blvd-94610/home/549285,EBRD/CCAR/Bay East,40680513,N,Y,37.8123857,-122.2288347
PAST SALE,December-4-2014,Single Family Residential,2 HUMPHREY Pl,Oakland,CA,94610-1834,1250000,3,3.0,Crocker Hghlands,2487,4845,1946,919,503,,Sold,,,http://www.redfin.com/CA/Oakland/2-Humphrey-Pl-94610/home/1605775,EBRD/CCAR/Bay East,40678408,N,Y,37.8104409,-122.2242239
PAST SALE,April-8-2015,Single Family Residential,1072 Underhills Rd,Oakland,CA,94610,747500,2,1.0,Crocker Hghlands,1356,5136,1923,794,551,14,Sold,,,http://www.redfin.com/CA/Oakland/1072-Underhills-Rd-94610/home/526905,EBRD/CCAR/Bay East,40690336,N,Y,37.8098529,-122.2272394
PAST SALE,July-29-2016,Single Family Residential,815 Portal Ave,Oakland,CA,94610,975000,3,2.5,Crocker Hghlands,2212,5050,1927,316,441,,Sold,,,http://www.redfin.com/CA/Oakland/815-Portal-Ave-94610/home/527001,EBRD/CCAR/Bay East,40745332,N,Y,37.8127722,-122.2295108
PAST SALE,December-1-2015,Single Family Residential,1411 HOLMAN Rd,Oakland,CA,94610,650000,2,1.0,Crocker Hghlands,1066,3150,1925,557,610,14,Sold,,,http://www.redfin.com/CA/Oakland/1411-Holman-Rd-94610/home/1250075,EBRD/CCAR/Bay East,40715987,N,Y,37.8074909,-122.2261581
PAST SALE,August-11-2016,Single Family Residential,1516 HOLMAN Rd,Oakland,CA,94610,700000,3,1.0,Trestle Glen,1048,4400,1948,303,668,,Sold,,,http://www.redfin.com/CA/Oakland/1516-Holman-Rd-94610/home/1880713,EBRD/CCAR/Bay East,40748260,N,Y,37.807804,-122.225159
PAST SALE,July-25-2015,Single Family Residential,1025 HUBERT Rd,Oakland,CA,94610,1680000,3,2.5,Crocker Hghlands,2432,6138,1924,686,691,14,Sold,,,http://www.redfin.com/CA/Oakland/1025-Hubert-Rd-94610/home/676703,EBRD/CCAR/Bay East,40700993,N,Y,37.8086945,-122.229296
PAST SALE,December-5-2014,Single Family Residential,1290 BATES Rd,Oakland,CA,94610-2537,1075000,3,3.0,Crocker Hghlands,1932,4275,1924,918,556,14,Sold,,,http://www.redfin.com/CA/Oakland/1290-Bates-Rd-94610/home/1543236,EBRD/CCAR/Bay East,40679233,N,Y,37.8063368,-122.2287506
PAST SALE,July-23-2014,Single Family Residential,1110 PORTAL Ave,Oakland,CA,94610-1245,1455000,4,3.5,Crocker Hghlands,2885,10349,1927,1053,504,,Sold,,,http://www.redfin.com/CA/Oakland/1110-Portal-Ave-94610/home/1935971,EBRD/CCAR/Bay East,40656841,N,Y,37.8150354,-122.227881
PAST SALE,July-23-2014,Single Family Residential,3821 Greenwood Ave,Oakland,CA,94602,840000,4,2.0,Oakland,2232,,1925,1053,376,,Sold,,,http://www.redfin.com/CA/Oakland/3821-Greenwood-Ave-94602/home/1701944,San Francisco MLS,421666,N,Y,37.8050648,-122.2289372
PAST SALE,,Single Family Residential,1043 Winsor Ave,Piedmont,CA,94610,1175000,2,1.0,,1584,6160,1921,,742,,,,,http://www.redfin.com/CA/Piedmont/1043-Winsor-Ave-94610/home/1797600,,,N,Y,37.81711,-122.237853
PAST SALE,March-27-2015,Single Family Residential,622 BOULEVARD Way,Piedmont,CA,94610,901000,3,2.0,Lakeshore,1442,7300,1920,806,625,,Sold,,,http://www.redfin.com/CA/Piedmont/622-Boulevard-Way-94610/home/1284846,EBRD/CCAR/Bay East,40688391,N,Y,37.8169754,-122.2384054
PAST SALE,May-6-2016,Single Family Residential,4200 LAKESHORE Ave,Oakland,CA,94610,1200000,2,1.5,Crocker Hghlands,1438,5760,1919,400,834,,Sold,,,http://www.redfin.com/CA/Oakland/4200-Lakeshore-Ave-94610/home/1061850,EBRD/CCAR/Bay East,40733628,Y,Y,37.8159224,-122.2332265
PAST SALE,October-7-2015,Single Family Residential,1070 ANNERLEY Rd,Piedmont,CA,94610,1302000,3,1.0,Piedmont,1438,5233,1919,612,905,,Sold,,,http://www.redfin.com/CA/Piedmont/1070-Annerley-Rd-94610/home/1808183,EBRD/CCAR/Bay East,40713432,N,Y,37.8168104,-122.2344928
PAST SALE,August-20-2014,Single Family Residential,4055 LAKESHORE Ave,Oakland,CA,94610-1141,1187000,3,2.5,Crocker,2127,3876,1920,1025,558,,Sold,,,http://www.redfin.com/CA/Oakland/4055-Lakeshore-Ave-94610/home/2004872,EBRD/CCAR/Bay East,40665123,N,Y,37.8162442,-122.235649
PAST SALE,,Single Family Residential,1004 Harvard Rd,Piedmont,CA,94610,45000,6,2.0,,2814,5022,1923,,16,,,,,http://www.redfin.com/CA/Piedmont/1004-Harvard-Rd-94610/home/526993,,,N,Y,37.8161602,-122.236623
PAST SALE,,Single Family Residential,1007 Ashmount Ave,Piedmont,CA,94610,1575000,3,2.0,,2340,4488,1929,,673,,,,,http://www.redfin.com/CA/Piedmont/1007-Ashmount-Ave-94610/home/1575568,,,N,Y,37.8137595,-122.2297197
PAST SALE,May-1-2017,Single Family Residential,904 WAWONA Ave,Oakland,CA,94610,2300000,3,2.5,Crocker Hghlands,3589,10200,1922,40,641,,Sold,,,http://www.redfin.com/CA/Piedmont/904-Wawona-Ave-94610/home/1998986,EBRD/CCAR/Bay East,40776205,N,Y,37.81573,-122.229894
PAST SALE,May-4-2017,Single Family Residential,777 Trestle Glen Rd,Oakland,CA,94610,1850000,4,2.5,Crocker Hghlands,1997,5000,1925,37,926,15,Sold,,,http://www.redfin.com/CA/Oakland/777-Trestle-Glen-Rd-94610/home/1141221,EBRD/CCAR/Bay East,40775341,N,Y,37.8087302,-122.2403511
PAST SALE,May-24-2017,Single Family Residential,717 GROSVENOR Pl,Oakland,CA,94610,1075000,3,2.5,Crocker Hghlands,1881,4700,1937,17,572,,Sold,,,http://www.redfin.com/CA/Oakland/717-Grosvenor-Pl-94610/home/1816721,EBRD/CCAR/Bay East,40776975,Y,Y,37.8055205,-122.2318652
PAST SALE,May-26-2017,Single Family Residential,4253 Lakeshore Ave,Oakland,CA,94610,1300000,4,3.0,Crocker Hghlands,2230,3000,1922,15,583,,Sold,,,http://www.redfin.com/CA/Oakland/4253-Lakeshore-Ave-94610/home/526887,EBRD/CCAR/Bay East,40779402,N,N,37.8154563,-122.2322773
PAST SALE,April-28-2017,Single Family Residential,931 Hillcroft Cir,Oakland,CA,94610,1675000,4,3.5,Crocker Hghlands,2736,6840,1928,43,612,15,Sold,,,http://www.redfin.com/CA/Oakland/931-Hillcroft-Cir-94610/home/999666,EBRD/CCAR/Bay East,40774596,N,Y,37.8077621,-122.2326391
PAST SALE,May-30-2017,Single Family Residential,681 Santa Ray Ave,Oakland,CA,94610,1295000,5,3.0,Crocker Hghlands,2064,4320,1924,11,627,,Sold,,,http://www.redfin.com/CA/Oakland/681-Santa-Ray-Ave-94610/home/1076734,EBRD/CCAR/Bay East,40779304,N,Y,37.811053,-122.237708
PAST SALE,May-2-2017,Single Family Residential,1032 Annerley Rd,Oakland,CA,94610,1450000,3,1.5,Crocker Hghlands,2057,4080,1921,39,705,,Sold,,,http://www.redfin.com/CA/Piedmont/1032-Annerley-Rd-94610/home/1715176,EBRD/CCAR/Bay East,40775607,Y,Y,37.8166,-122.2355644
PAST SALE,June-9-2017,Single Family Residential,1030 Winsor Ave,Oakland,CA,94610-1104,1600000,4,3.0,Upper Lakeshore,3325,4185,1921,1,481,,Sold,,,http://www.redfin.com/CA/Piedmont/1030-Winsor-Ave-94610/home/1255673,EBRD/CCAR/Bay East,40773531,N,Y,37.8170034,-122.2369631
PAST SALE,,Single Family Residential,766 Mandana Blvd,Oakland,CA,94610,800000,4,1.0,,1637,5712,1923,,489,,,,,http://www.redfin.com/CA/Oakland/766-Mandana-Blvd-94610/home/1698404,,,N,Y,37.8115148,-122.2344661
PAST SALE,October-28-2015,Single Family Residential,3801 LAKESHORE Ave,Oakland,CA,94610,1650000,4,2.5,Crocker,3665,5628,1915,591,450,,Sold,,,http://www.redfin.com/CA/Oakland/3801-Lakeshore-Ave-94610/home/1963710,EBRD/CCAR/Bay East,40714646,N,Y,37.8146007,-122.2390857
PAST SALE,December-14-2014,Single Family Residential,823 PALOMA Ave,Oakland,CA,94610-1761,850000,3,2.0,Trestle Glen,1352,3200,1925,909,629,,Sold,,,http://www.redfin.com/CA/Oakland/823-Paloma-Ave-94610/home/1194187,EBRD/CCAR/Bay East,40677575,N,Y,37.8116996,-122.2355933
PAST SALE,April-1-2016,Single Family Residential,641 BOULEVARD Way,Oakland,CA,94610,1396000,3,2.5,Grand Lake,1640,4914,1936,435,851,,Sold,,,http://www.redfin.com/CA/Piedmont/641-Boulevard-Way-94610/home/1832441,EBRD/CCAR/Bay East,40730115,Y,Y,37.8163721,-122.2386157
PAST SALE,November-14-2016,Single Family Residential,673 ARIMO Ave,Oakland,CA,94610,1275000,4,3.0,Crocker,2249,4850,1922,208,567,,Sold,,,http://www.redfin.com/CA/Oakland/673-Arimo-Ave-94610/home/526939,EBRD/CCAR/Bay East,40757378,N,Y,37.8149269,-122.2361447
PAST SALE,June-6-2017,Single Family Residential,685 Calmar Ave,Oakland,CA,94610,1305000,3,1.5,Crocker Hghlands,1656,4302,1916,4,788,,Sold,,,http://www.redfin.com/CA/Oakland/685-Calmar-Ave-94610/home/607344,EBRD/CCAR/Bay East,40778961,Y,Y,37.8121777,-122.2384547
PAST SALE,September-10-2014,Single Family Residential,1169 SUNNYHILLS Rd,Oakland,CA,94610-1862,1700000,3,2.5,Crocker Hghlands,2812,5476,1940,1004,605,,Sold,,,http://www.redfin.com/CA/Oakland/1169-Sunnyhills-Rd-94610/home/526932,EBRD/CCAR/Bay East,40669234,N,Y,37.8112614,-122.2260273
PAST SALE,December-2-2016,Single Family Residential,933 ALMA Pl,Oakland,CA,94610,775000,3,1.0,Trestle Glen,1464,3860,1924,190,529,14,Sold,,,http://www.redfin.com/CA/Oakland/933-Alma-Pl-94610/home/1670718,EBRD/CCAR/Bay East,40758131,N,Y,37.8055746,-122.2326146
PAST SALE,October-9-2014,Single Family Residential,801 NORTHVALE Rd,Oakland,CA,94610-2406,1475000,4,3.5,Crocker Hghlands,2828,5321,1925,975,522,14,Sold,,,http://www.redfin.com/CA/Oakland/801-Northvale-Rd-94610/home/2113102,EBRD/CCAR/Bay East,40672649,N,Y,37.8083554,-122.2373411
PAST SALE,March-19-2015,Single Family Residential,1048 SUNNYHILLS Rd,Oakland,CA,94610-2417,1710000,3,2.5,Crocker Hghlands,2623,5712,1927,814,652,14,Sold,,,http://www.redfin.com/CA/Oakland/1048-Sunnyhills-Rd-94610/home/908360,EBRD/CCAR/Bay East,40686969,N,Y,37.8104117,-122.2286667
PAST SALE,October-1-2015,Single Family Residential,875 PORTAL Ave,Oakland,CA,94610,1900000,5,4.0,Crocker Hghlands,4076,5225,1932,618,466,,Sold,,,http://www.redfin.com/CA/Oakland/875-Portal-Ave-94610/home/1340107,EBRD/CCAR/Bay East,40712399,N,Y,37.8137446,-122.2305843
PAST SALE,May-24-2016,Single Family Residential,951 SUNNYHILLS Rd,Oakland,CA,94610,1495000,4,2.5,Crocker Hghlands,2456,4636,1926,382,609,16,Sold,,,http://www.redfin.com/CA/Oakland/951-Sunnyhills-Rd-94610/home/2035984,EBRD/CCAR/Bay East,40732030,N,Y,37.809044,-122.2323229
PAST SALE,December-6-2016,Single Family Residential,854 Longridge Rd,Oakland,CA,94610,2225000,4,3.5,Crocker Hghlands,3259,5750,1924,186,683,15,Sold,,,http://www.redfin.com/CA/Oakland/854-Longridge-Rd-94610/home/526727,EBRD/CCAR/Bay East,40763705,N,Y,37.8096242,-122.235605
PAST SALE,February-13-2016,Single Family Residential,780 CARLSTON Ave,Oakland,CA,94610,1075000,3,1.0,Crocker Hghlands,1268,6405,1926,483,848,15,Sold,,,http://www.redfin.com/CA/Oakland/780-Carlston-Ave-94610/home/1963715,EBRD/CCAR/Bay East,40725395,Y,Y,37.8117736,-122.2295139
PAST SALE,October-28-2015,Single Family Residential,831 Rosemount Rd,Oakland,CA,94610,1475000,3,2.5,Crocker Hghlands,2368,5000,1932,591,623,14,Sold,,,http://www.redfin.com/CA/Oakland/831-Rosemount-Rd-94610/home/570090,EBRD/CCAR/Bay East,40714988,N,Y,37.8085162,-122.2360966
PAST SALE,,Multi-Family (2-4 Unit),1126 Hampel St,Oakland,CA,94602,725000,4,2.0,,2030,5500,1916,,357,,,,,http://www.redfin.com/CA/Oakland/1126-Hampel-St-94602/home/1117583,,,N,Y,37.8075584,-122.2253666
PAST SALE,April-30-2015,Single Family Residential,1031 Norwood Ave,Oakland,CA,94610,862000,3,2.0,Crocker Hghlands,1611,4557,1939,772,535,,Sold,,,http://www.redfin.com/CA/Oakland/1031-Norwood-Ave-94610/home/728342,EBRD/CCAR/Bay East,40692307,N,Y,37.809123,-122.2248971
PAST SALE,July-15-2015,Single Family Residential,3937 Greenwood Ave,Oakland,CA,94602,1258000,4,3.5,Trestle Glen,1885,4598,1922,696,667,,Sold,,,http://www.redfin.com/CA/Oakland/3937-Greenwood-Ave-94602/home/998223,EBRD/CCAR/Bay East,40702736,N,Y,37.8061186,-122.227381
PAST SALE,April-5-2016,Single Family Residential,1400 HOLMAN Rd,Oakland,CA,94610,1100000,3,3.0,Crocker Hghlands,1684,3240,1927,431,653,14,Sold,,,http://www.redfin.com/CA/Oakland/1400-Holman-Rd-94610/home/690578,EBRD/CCAR/Bay East,40733420,N,Y,37.8075725,-122.2264934
PAST SALE,May-9-2016,Single Family Residential,1312 BATES Rd,Oakland,CA,94610,900000,3,1.0,Trestle Glen,1391,3838,1925,397,647,15,Sold,,,http://www.redfin.com/CA/Oakland/1312-Bates-Rd-94610/home/880388,EBRD/CCAR/Bay East,40736534,N,Y,37.8064278,-122.2283225
PAST SALE,September-2-2015,Multi-Family (2-4 Unit),3743 PARK BLVD. Way,Oakland,CA,94610,660000,3,2.0,Crocker,1517,9086,1924,647,435,,Sold,,,http://www.redfin.com/CA/Oakland/3743-Park-Boulevard-Way-94610/home/1160506,EBRD/CCAR/Bay East,40708697,N,Y,37.805412,-122.2302854
PAST SALE,September-4-2015,Single Family Residential,919 Alma Pl,OAKLAND,CA,94610,940000,3,2.0,OAKLAND,1507,3069,1927,645,624,165,Sold,,,http://www.redfin.com/CA/Oakland/919-Alma-Pl-94610/home/1913611,MLSListings,ML81471132,N,Y,37.8057054,-122.2328315
PAST SALE,August-14-2015,Single Family Residential,617 WALAVISTA Ave,Oakland,CA,94610,1210000,4,4.5,Crocker Hghlands,3024,5355,1928,666,400,,Sold,,,http://www.redfin.com/CA/Oakland/617-Walavista-Ave-94610/home/1545935,EBRD/CCAR/Bay East,40706076,N,Y,37.8145292,-122.2373975
PAST SALE,March-30-2017,Single Family Residential,1049 Hubert Rd,Oakland,CA,94610,1975000,3,2.5,Crocker Hghlands,2188,5047,1921,72,903,16,Sold,,,http://www.redfin.com/CA/Oakland/1049-Hubert-Rd-94610/home/1799899,EBRD/CCAR/Bay East,40771967,N,Y,37.809339,-122.2286133
PAST SALE,October-11-2016,Single Family Residential,641 SANTA RAY Ave,Oakland,CA,94610,970000,4,2.0,Crocker Hghlands,2440,5568,1918,242,398,,Sold,,,http://www.redfin.com/CA/Oakland/641-Santa-Ray-Ave-94610/home/526597,EBRD/CCAR/Bay East,40754360,Y,Y,37.8111832,-122.2397005
PAST SALE,March-5-2015,Single Family Residential,700 ARIMO Ave,Oakland,CA,94610-1153,1400000,4,2.5,Crocker Hghlands,1870,5724,1925,828,749,,Sold,,,http://www.redfin.com/CA/Oakland/700-Arimo-Ave-94610/home/527153,EBRD/CCAR/Bay East,40686323,N,Y,37.8154337,-122.2350643
PAST SALE,July-2-2014,Single Family Residential,1437 Trestle Gln,Oakland,CA,94610,1027000,3,2.0,Oakland,1397,,1925,1074,735,,Sold,,,http://www.redfin.com/CA/Oakland/1437-Trestle-Glen-Rd-94610/home/709740,San Francisco MLS,419859,N,Y,37.8090016,-122.2259468
PAST SALE,November-13-2015,Single Family Residential,1060 WARFIELD Ave,Oakland,CA,94610,1260000,3,2.0,Upper Lakeshore,1991,7975,1923,575,633,,Sold,,,http://www.redfin.com/CA/Oakland/1060-Warfield-Ave-94610/home/2040094,EBRD/CCAR/Bay East,40717756,Y,Y,37.8170704,-122.2400582
PAST SALE,August-23-2016,Single Family Residential,1254 Bates Rd,Oakland,CA,94610-2537,755000,2,2.0,Upper Lakeshore,1785,3696,1923,291,423,11,Sold,,,http://www.redfin.com/CA/Oakland/1254-Bates-Rd-94610/home/536400,EBRD/CCAR/Bay East,40746477,N,Y,37.8062053,-122.2295945
PAST SALE,,Vacant Land,22 Valant Pl,Piedmont,CA,94610,350000,,,,,8239,,,,,,,,http://www.redfin.com/CA/Piedmont/22-Valant-Pl-94610/home/17519179,,,N,Y,37.813808,-122.221415
PAST SALE,June-18-2015,Single Family Residential,1008 ASHMOUNT Ave,Oakland,CA,94610-1205,1345000,5,4.5,Crocker Hghlands,3403,5893,1924,723,395,,Sold,,,http://www.redfin.com/CA/Piedmont/1008-Ashmount-Ave-94610/home/1267092,EBRD/CCAR/Bay East,40690064,N,Y,37.8136443,-122.2293728
PAST SALE,July-15-2015,Single Family Residential,1450 TRESTLE GLEN Rd,Oakland,CA,94610,850000,3,2.5,Crocker Hghlands,1516,3185,1924,696,561,14,Sold,,,http://www.redfin.com/CA/Oakland/1450-Trestle-Glen-Rd-94610/home/1798225,EBRD/CCAR/Bay East,40704161,N,Y,37.8094736,-122.2259447
PAST SALE,February-29-2016,Single Family Residential,1080 WARFIELD Ave,Oakland,CA,94610,1410000,3,2.0,Lakeshore,2114,5670,1924,467,667,,Sold,,,http://www.redfin.com/CA/Oakland/1080-Warfield-Ave-94610/home/536029,EBRD/CCAR/Bay East,40726042,Y,Y,37.8174413,-122.2395278
PAST SALE,April-25-2016,Single Family Residential,679 SANTA RAY Ave,Oakland,CA,94610,700000,2,1.0,Crocker Hghlands,1112,3990,1925,411,629,,Sold,,,http://www.redfin.com/CA/Oakland/679-Santa-Ray-Ave-94610/home/1495779,EBRD/CCAR/Bay East,40732443,N,Y,37.8110519,-122.237838
PAST SALE,,Single Family Residential,656 Trestle Glen Rd,Oakland,CA,94610,900000,3,1.0,,1948,5000,1921,,462,,,,,http://www.redfin.com/CA/Oakland/656-Trestle-Glen-Rd-94610/home/1575620,,,N,Y,37.8101993,-122.2418783
PAST SALE,May-13-2016,Single Family Residential,618 Mandana Blvd,Oakland,CA,94610,1110000,3,2.0,Oakland,1973,6533,1914,393,563,,Sold,,,http://www.redfin.com/CA/Oakland/618-Mandana-Blvd-94610/home/942506,San Francisco MLS,443742,N,Y,37.8111052,-122.2409239
PAST SALE,August-24-2015,Single Family Residential,715 Rosemount Rd,Oakland,CA,94610,1615000,4,3.5,Crocker Hghlands,3048,6710,1935,656,530,20,Sold,,,http://www.redfin.com/CA/Oakland/715-Rosemount-Rd-94610/home/1936062,EBRD/CCAR/Bay East,40704045,N,Y,37.809289,-122.239626
PAST SALE,March-22-2016,Single Family Residential,602 Calmar Ave,Oakland,CA,94610-1711,1350000,3,3.0,Crocker Hghlands,1676,3380,1924,445,805,,Sold,,,http://www.redfin.com/CA/Oakland/602-Calmar-Ave-94610/home/527402,EBRD/CCAR/Bay East,40729480,Y,Y,37.8107234,-122.2396355
PAST SALE,July-13-2014,Single Family Residential,1276 TRESTLE GLEN Rd,Oakland,CA,94610-2523,1200000,4,2.0,Crocker Hghlands,2065,6561,1926,1063,581,165,Sold,,,http://www.redfin.com/CA/Oakland/1276-Trestle-Glen-Rd-94610/home/536385,EBRD/CCAR/Bay East,40661659,N,Y,37.8078723,-122.2292801
PAST SALE,December-1-2015,Single Family Residential,842 GROSVENOR Pl,Oakland,CA,94610,1410000,4,3.0,Crocker Hghlands,2256,5320,1925,557,625,16,Sold,,,http://www.redfin.com/CA/Oakland/842-Grosvenor-Pl-94610/home/677850,EBRD/CCAR/Bay East,40719332,N,Y,37.8069345,-122.2308233
PAST SALE,November-6-2015,Single Family Residential,1684 TRESTLE GLEN Rd,Oakland,CA,94610,975000,2,1.5,Trestle Glen,1639,7296,1928,582,595,,Sold,,,http://www.redfin.com/CA/Oakland/1684-Trestle-Glen-Rd-94610/home/1605940,EBRD/CCAR/Bay East,40716216,Y,Y,37.8128276,-122.2217514
PAST SALE,November-3-2016,Single Family Residential,656 Walavista Ave,Oakland,CA,94610,750000,3,1.5,Crocker Hghlands,1452,3450,1922,219,517,,Sold,,,http://www.redfin.com/CA/Oakland/656-Walavista-Ave-94610/home/570133,EBRD/CCAR/Bay East,40760146,N,Y,37.8147224,-122.236293
PAST SALE,December-17-2015,Single Family Residential,924 LARKSPUR Rd,Oakland,CA,94610,2227000,6,4.5,Crocker Hghlands,4469,5175,1927,541,498,14,Sold,,,http://www.redfin.com/CA/Oakland/924-Larkspur-Rd-94610/home/526754,EBRD/CCAR/Bay East,40720706,N,Y,37.8085335,-122.2330828
PAST SALE,,Single Family Residential,1069 Trestle Glen Rd,Oakland,CA,94610,940000,3,1.0,,1478,4785,1925,,636,,,,,http://www.redfin.com/CA/Oakland/1069-Trestle-Glen-Rd-94610/home/1761035,,,N,Y,37.8069546,-122.2343836
PAST SALE,April-17-2015,Single Family Residential,789 SANTA RAY Ave,Oakland,CA,94610,1225000,3,2.0,Crocker Hghlands,1619,4068,1919,785,757,,Sold,,,http://www.redfin.com/CA/Oakland/789-Santa-Ray-Ave-94610/home/1647910,EBRD/CCAR/Bay East,40690421,N,Y,37.8122786,-122.2336757
PAST SALE,April-10-2015,Single Family Residential,1400 BARROWS Rd,Oakland,CA,94610,950000,3,2.0,Crocker Hghlands,1552,4002,1922,792,612,14,Sold,,,http://www.redfin.com/CA/Oakland/1400-Barrows-Rd-94610/home/921616,EBRD/CCAR/Bay East,40689364,N,Y,37.8083364,-122.2265709
PAST SALE,November-20-2014,Single Family Residential,1 Hillwood Pl,Oakland,CA,94610-1810,2110000,6,5.0,Crocker Hghlands,,18445,1923,933,,,Sold,,,http://www.redfin.com/CA/Oakland/1-Hillwood-Pl-94610/home/526933,EBRD/CCAR/Bay East,40675596,N,Y,37.8105865,-122.2255962
PAST SALE,,Multi-Family (2-4 Unit),4001 Greenwood Ave,Oakland,CA,94602,915500,4,6.0,,4760,4300,1925,,192,,,,,http://www.redfin.com/CA/Oakland/4001-Greenwood-Ave-94602/home/535803,,,N,Y,37.8070312,-122.2263471
PAST SALE,October-19-2016,Single Family Residential,845 Calmar Ave,Oakland,CA,94610,2400000,5,6.0,Oakland,5258,,1924,234,456,,Sold,,,http://www.redfin.com/CA/Oakland/845-Calmar-Ave-94610/home/1194182,San Francisco MLS,450181,N,Y,37.8131504,-122.2317106
PAST SALE,April-18-2016,Condo/Co-op,742 Wesley Way Unit 3C,Oakland,CA,94610,620000,1,1.0,Oakland,900,,1981,418,689,415,Sold,,,http://www.redfin.com/CA/Oakland/742-Wesley-Way-94610/unit-3C/home/536180,San Francisco MLS,442324,N,Y,37.8101295,-122.2431146
PAST SALE,January-8-2015,Single Family Residential,549 KENMORE Ave,Oakland,CA,94610-1617,895000,3,2.5,Lakeshore Terr.,1728,10626,1962,884,518,,Sold,,,http://www.redfin.com/CA/Oakland/549-Kenmore-Ave-94610/home/526973,EBRD/CCAR/Bay East,40680597,N,Y,37.8160394,-122.2401002
PAST SALE,April-12-2015,Single Family Residential,1039 BROOKWOOD Rd,Oakland,CA,94610-2507,850000,2,1.0,Trestle Glen,1313,5040,1939,790,647,14,Sold,,,http://www.redfin.com/CA/Oakland/1039-Brookwood-Rd-94610/home/536547,EBRD/CCAR/Bay East,40688889,N,Y,37.8066148,-122.2358467
PAST SALE,October-7-2014,Single Family Residential,3600 Balfour Ave,Oakland,CA,94610-1703,1000000,2,2.0,Crocker Hghlands,1252,4800,1920,977,799,,Sold,,,http://www.redfin.com/CA/Oakland/3600-Balfour-Ave-94610/home/1842382,EBRD/CCAR/Bay East,40672466,N,Y,37.812027,-122.239928
PAST SALE,December-16-2014,Single Family Residential,805 CALMAR Ave,Oakland,CA,94610,1280000,4,3.5,Oakland,2410,6050,1914,907,531,,Sold,,,http://www.redfin.com/CA/Oakland/805-Calmar-Ave-94610/home/1464549,MLSListings,ML81437152,N,Y,37.813107,-122.233151
PAST SALE,June-28-2014,Single Family Residential,782 SANTA RAY Ave,Oakland,CA,94610-1737,805000,2,1.0,Crocker Hghlands,1337,6275,1922,1078,602,,Sold,,,http://www.redfin.com/CA/Oakland/782-Santa-Ray-Ave-94610/home/1523369,EBRD/CCAR/Bay East,40658766,N,Y,37.8125891,-122.2338345
PAST SALE,February-22-2017,Single Family Residential,820 Portal Ave,Oakland,CA,94610,1494000,3,2.0,Crocker Hghlands,1976,6063,1925,108,756,,Sold,,,http://www.redfin.com/CA/Oakland/820-Portal-Ave-94610/home/865235,EBRD/CCAR/Bay East,40765160,N,Y,37.8130338,-122.2292583
PAST SALE,March-29-2016,Single Family Residential,824 PALOMA Ave,Oakland,CA,94610,1301000,4,2.0,Crocker Hghlands,1951,4992,1918,438,667,,Sold,,,http://www.redfin.com/CA/Oakland/824-Paloma-Ave-94610/home/1773894,EBRD/CCAR/Bay East,40731266,Y,Y,37.8115717,-122.2350902
PAST SALE,November-14-2014,Single Family Residential,20 VALANT Pl,Piedmont,CA,94610-1866,1860888,3,2.5,Piedmont,,,1960,939,,,Sold,,,http://www.redfin.com/CA/Piedmont/20-Valant-Pl-94610/home/1064706,EBRD/CCAR/Bay East,40677038,N,Y,37.8136172,-122.2207858
PAST SALE,August-21-2014,Multi-Family (2-4 Unit),4007 GREENWOOD Ave,Oakland,CA,94602-1148,1020000,4,2.0,Oakland,2780,4661,1925,1024,367,,Sold,,,http://www.redfin.com/CA/Oakland/4007-Greenwood-Ave-94602/home/1913600,EBRD/CCAR/Bay East,40665398,N,Y,37.8070944,-122.2262066
PAST SALE,September-4-2015,Single Family Residential,987 LONGRIDGE Rd,Oakland,CA,94610,1825000,5,3.5,Crocker Hghlands,3239,6825,1935,645,563,14,Sold,,,http://www.redfin.com/CA/Oakland/987-Longridge-Rd-94610/home/1890955,EBRD/CCAR/Bay East,40709193,N,Y,37.809765,-122.2314
PAST SALE,July-9-2015,Single Family Residential,1423 TRESTLE GLEN Rd,Oakland,CA,94610,1205000,3,2.0,Crocker Hghlands,1530,4770,1922,702,788,14,Sold,,,http://www.redfin.com/CA/Oakland/1423-Trestle-Glen-Rd-94610/home/536135,EBRD/CCAR/Bay East,40703894,N,Y,37.8088443,-122.2262101
PAST SALE,,Single Family Residential,786 Carlston Ave,Oakland,CA,94610,300000,2,1.0,,1329,5724,1924,,226,,,,,http://www.redfin.com/CA/Oakland/786-Carlston-Ave-94610/home/1627552,,,N,Y,37.8118926,-122.2294059
