SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-5-2014,Single Family Residential,5342 Miles Ave,Oakland,CA,94618-1126,1075000,2,2.0,Rockridge,1211,3800,1912,1040,888,,Sold,,,http://www.redfin.com/CA/Oakland/5342-Miles-Ave-94618/home/530455,EBRD/CCAR/Bay East,40665001,N,Y,37.840997,-122.256542
PAST SALE,,Single Family Residential,6150 Margarido Dr,Oakland,CA,94618,615000,2,3.0,,2487,9520,1933,,247,,,,,http://www.redfin.com/CA/Oakland/6150-Margarido-Dr-94618/home/1457312,,,N,Y,37.8478056,-122.242946
PAST SALE,,Single Family Residential,6009 Auburn Ave,Oakland,CA,94618,1159000,3,2.0,,1762,3500,1908,,658,,,,,http://www.redfin.com/CA/Oakland/6009-Auburn-Ave-94618/home/910640,,,N,Y,37.8493154,-122.2509192
PAST SALE,November-14-2014,Single Family Residential,6122 S Rockridge Blvd,Oakland,CA,94618-1861,1760000,3,2.5,Rockridge,1855,12375,1916,939,949,,Sold,,,http://www.redfin.com/CA/Oakland/6122-S-Rockridge-Blvd-94618/home/608685,EBRD/CCAR/Bay East,40676710,N,Y,37.845523,-122.242218
PAST SALE,December-20-2015,Single Family Residential,321 HUDSON St,Oakland,CA,94618,1088500,2,1.0,Rockridge,1242,3080,1909,538,876,,Sold,,,http://www.redfin.com/CA/Oakland/321-Hudson-St-94618/home/1432081,EBRD/CCAR/Bay East,40720752,N,Y,37.8401242,-122.2521119
PAST SALE,,Single Family Residential,5332 Lawton Ave,Oakland,CA,94618,600000,2,1.0,,1304,4000,1912,,460,,,,,http://www.redfin.com/CA/Oakland/5332-Lawton-Ave-94618/home/1242662,,,N,Y,37.8395345,-122.2536198
PAST SALE,December-26-2016,Condo/Co-op,5400 Broadway Ter #104,Oakland,CA,94618,850000,2,2.0,Upper Rockridge,1250,,1962,166,680,436,Sold,,,http://www.redfin.com/CA/Oakland/5400-Broadway-Ter-94618/unit-104/home/12116985,EBRD/CCAR/Bay East,40764164,N,Y,37.8385728,-122.2465372
PAST SALE,December-19-2014,Condo/Co-op,5351 BELGRAVE Pl Unit 1A,Oakland,CA,94618-1700,424000,1,1.0,Broadway Terrace,764,,1979,904,555,268,Sold,,,http://www.redfin.com/CA/Oakland/5351-Belgrave-Pl-94618/unit-1A/home/104067881,EBRD/CCAR/Bay East,40674954,N,Y,37.8377843,-122.248511
PAST SALE,July-27-2016,Condo/Co-op,5416 BROADWAY #2,Oakland,CA,94618,710000,2,2.0,Rockridge,1161,,1979,318,612,250,Sold,,,http://www.redfin.com/CA/Oakland/5416-Broadway-94618/unit-2/home/1758623,EBRD/CCAR/Bay East,40745450,N,Y,37.839477,-122.248855
PAST SALE,July-2-2014,Single Family Residential,6051 MONROE Ave,Oakland,CA,94618-1763,990000,3,2.5,Rockridge,1624,4135,1924,1074,610,,Sold,,,http://www.redfin.com/CA/Oakland/6051-Monroe-Ave-94618/home/1970918,EBRD/CCAR/Bay East,40664364,N,Y,37.8407395,-122.2466858
PAST SALE,March-28-2016,Single Family Residential,6602 CHABOT Rd,Oakland,CA,94618,1900000,3,2.5,Rockridge,,4000,1916,439,,,Sold,,,http://www.redfin.com/CA/Oakland/6602-Chabot-Rd-94618/home/1590185,EBRD/CCAR/Bay East,40730073,N,Y,37.8497541,-122.2447062
PAST SALE,March-14-2016,Single Family Residential,5922 ACACIA Ave,Oakland,CA,94618,2325000,4,3.5,Upper Rockridge,4600,6960,1994,453,505,,Sold,,,http://www.redfin.com/CA/Oakland/5922-Acacia-Ave-94618/home/1911208,EBRD/CCAR/Bay East,40728468,N,Y,37.8440781,-122.2411518
PAST SALE,September-24-2014,Single Family Residential,5668 BROADWAY,Oakland,CA,94618-1570,900000,2,1.0,Oakland,1399,4316,1923,990,643,,Sold,,,http://www.redfin.com/CA/Oakland/5668-Broadway-94618/home/603251,EBRD/CCAR/Bay East,40670020,N,Y,37.8428256,-122.2468406
PAST SALE,July-23-2014,Single Family Residential,6023 Ocean Vw,Oakland,CA,94618-1844,1485000,4,3.5,Rockridge,2693,3465,1924,1053,551,,Sold,,,http://www.redfin.com/CA/Oakland/6023-Ocean-View-Dr-94618/home/1843894,EBRD/CCAR/Bay East,40662884,N,Y,37.8464745,-122.2432711
PAST SALE,,Single Family Residential,5326 James Ave,Oakland,CA,94618,1240000,2,1.0,,1240,4000,1916,,1000,,,,,http://www.redfin.com/CA/Oakland/5326-James-Ave-94618/home/530431,,,N,Y,37.8389861,-122.2530386
PAST SALE,February-3-2016,Vacant Land,70 ROBLE Rd,Oakland,CA,94618-19,325000,,,Oakland,,17659,,493,,,Sold,,,http://www.redfin.com/CA/Oakland/70-Roble-Rd-94618/home/17184800,EBRD/CCAR/Bay East,40671962,N,Y,37.851498,-122.2359312
PAST SALE,August-30-2016,Single Family Residential,5310 LAWTON Ave,Oakland,CA,94618,1900000,3,2.0,Rockridge,1952,4000,1912,284,973,,Sold,,,http://www.redfin.com/CA/Oakland/5310-Lawton-Ave-94618/home/1903906,EBRD/CCAR/Bay East,40750013,N,Y,37.8390838,-122.2539863
PAST SALE,November-5-2015,Single Family Residential,340 FOREST St,Oakland,CA,94618,1250000,3,2.5,Prime Rockridge,1972,2298,1911,583,634,,Sold,,,http://www.redfin.com/CA/Oakland/340-Forest-St-94618/home/1495186,EBRD/CCAR/Bay East,40715751,N,Y,37.8431285,-122.2526895
PAST SALE,December-23-2016,Single Family Residential,5641 Miles Ave,Oakland,CA,94618,1275000,3,2.0,Rockridge,1466,6000,1914,169,870,,Sold,,,http://www.redfin.com/CA/Oakland/5641-Miles-Ave-94618/home/529736,EBRD/CCAR/Bay East,40763599,N,Y,37.844532,-122.253975
PAST SALE,August-4-2014,Single Family Residential,5339 THOMAS Ave,Oakland,CA,94618-1433,1210000,4,2.0,Rockridge,2484,4000,1922,1041,487,,Sold,,,http://www.redfin.com/CA/Oakland/5339-Thomas-Ave-94618/home/1564571,EBRD/CCAR/Bay East,40665071,N,Y,37.8379443,-122.2493652
PAST SALE,November-4-2016,Single Family Residential,5669 OCEAN VIEW Dr,Oakland,CA,94618,2000000,4,3.0,Prime Rockridge,2784,4250,1910,218,718,,Sold,,,http://www.redfin.com/CA/Oakland/5669-Ocean-View-Dr-94618/home/1341859,EBRD/CCAR/Bay East,40754748,N,Y,37.843894,-122.249449
PAST SALE,March-2-2017,Single Family Residential,5509 Kales Ave,Oakland,CA,94618,1300000,2,2.0,Oakland,1290,,1911,100,1008,,Sold,,,http://www.redfin.com/CA/Oakland/5509-Kales-Ave-94618/home/1588338,San Francisco MLS,454085,N,Y,37.8414073,-122.2494984
PAST SALE,July-3-2014,Single Family Residential,5451 LAWTON Ave,Oakland,CA,94618-1109,955359,2,1.0,Rockridge,1532,4000,1911,1073,624,,Sold,,,http://www.redfin.com/CA/Oakland/5451-Lawton-Ave-94618/home/1285728,EBRD/CCAR/Bay East,40660302,N,Y,37.8421054,-122.2521883
PAST SALE,October-24-2014,Single Family Residential,6401 Brookside Ave,Oakland,CA,94618,1200000,3,3.5,Upper Rockridge,1957,2066,1994,960,613,,Sold,,,http://www.redfin.com/CA/Oakland/6401-Brookside-Ave-94618/home/604920,EBRD/CCAR/Bay East,40675081,N,Y,37.8462178,-122.2383049
PAST SALE,April-1-2016,Single Family Residential,11 Reata Pl,Oakland,CA,94618,1350000,3,3.0,Rockridge,2465,6992,1955,435,548,,Sold,,,http://www.redfin.com/CA/Oakland/11-Reata-Pl-94618/home/1041836,EBRD/CCAR/Bay East,40730455,N,Y,37.8510877,-122.2414512
PAST SALE,,Single Family Residential,120 Roble Rd,Oakland,CA,94618,1050000,2,2.0,,2208,26737,2000,,476,,,,,http://www.redfin.com/CA/Oakland/120-Roble-Rd-94618/home/1987341,,,N,Y,37.851239,-122.236768
PAST SALE,November-3-2015,Single Family Residential,6051 MARGARIDO Dr,Oakland,CA,94618,2000000,5,3.5,Claremont Pines,4283,8625,1925,585,467,,Sold,,,http://www.redfin.com/CA/Oakland/6051-Margarido-Dr-94618/home/1001747,EBRD/CCAR/Bay East,40714605,N,Y,37.8466534,-122.2419366
PAST SALE,March-3-2016,Single Family Residential,5868 OCEAN VIEW Dr,Oakland,CA,94618,1710000,3,1.5,Rockridge,2030,5250,1912,464,842,,Sold,,,http://www.redfin.com/CA/Oakland/5868-Ocean-View-Dr-94618/home/1619691,EBRD/CCAR/Bay East,40727477,N,Y,37.845663,-122.246279
PAST SALE,April-1-2016,Single Family Residential,5427 Locksley Ave,Oakland,CA,94618,1130000,3,1.0,Rockridge,1414,4000,1912,435,799,,Sold,,,http://www.redfin.com/CA/Oakland/5427-Locksley-Ave-94618/home/1455950,EBRD/CCAR/Bay East,40729451,N,Y,37.8425504,-122.2548396
PAST SALE,August-26-2016,Single Family Residential,5589 LAWTON Ave,Oakland,CA,94618,2400000,3,2.5,Rockridge,2108,4240,1914,288,1139,,Sold,,,http://www.redfin.com/CA/Oakland/5589-Lawton-Ave-94618/home/603332,EBRD/CCAR/Bay East,40748272,N,Y,37.8433942,-122.248616
PAST SALE,February-27-2017,Single Family Residential,5524 Manila Ave,Oakland,CA,94618,1160000,2,1.0,Rockridge,1210,4120,1912,103,959,,Sold,,,http://www.redfin.com/CA/Oakland/5524-Manila-Ave-94618/home/1993135,EBRD/CCAR/Bay East,40758211,N,Y,37.8412666,-122.2490154
PAST SALE,July-12-2014,Single Family Residential,,Oakland,CA,94618,800000,3,1.0,Rockridge,1200,3432,1913,1064,667,,Sold,,,http://www.redfin.com/CA/Oakland/Undisclosed-address-94618/home/1903116,EBRD/CCAR/Bay East,40660552,N,Y,37.8420243,-122.2473166
PAST SALE,March-25-2016,Single Family Residential,5671 OCEAN VIEW Dr,Oakland,CA,94618,1421000,3,1.5,Rockridge,2451,4300,1913,442,580,,Sold,,,http://www.redfin.com/CA/Oakland/5671-Ocean-View-Dr-94618/home/1628970,EBRD/CCAR/Bay East,40729190,N,Y,37.843946,-122.249317
PAST SALE,August-19-2016,Single Family Residential,5880 Acacia Ave,Oakland,CA,94618,1650000,3,3.5,Claremont Pines,2561,6780,1966,295,644,,Sold,,,http://www.redfin.com/CA/Oakland/5880-Acacia-Ave-94618/home/1244194,EBRD/CCAR/Bay East,40744907,N,Y,37.8439456,-122.2418947
PAST SALE,January-6-2017,Single Family Residential,105 ALPINE Ter,Oakland,CA,94618,2205000,4,3.5,Rockridge Upper,3640,8164,2001,155,606,,Sold,,,http://www.redfin.com/CA/Oakland/105-Alpine-Ter-94618/home/604393,EBRD/CCAR/Bay East,40759192,N,Y,37.844222,-122.237988
PAST SALE,August-8-2016,Single Family Residential,5340 LOCKSLEY Ave,Oakland,CA,94618,1425000,3,2.0,Rockridge,1507,3500,1912,306,946,,Sold,,,http://www.redfin.com/CA/Oakland/5340-Locksley-Ave-94618/home/530152,EBRD/CCAR/Bay East,40749591,N,Y,37.8407471,-122.2557969
PAST SALE,October-11-2016,Condo/Co-op,5290 BROADWAY Ter #102,Oakland,CA,94618,725000,2,2.0,Rockridge,1100,,1966,242,659,480,Sold,,,http://www.redfin.com/CA/Oakland/5290-Broadway-Ter-94618/unit-102/home/1167556,EBRD/CCAR/Bay East,40755322,N,Y,37.8376197,-122.2487098
PAST SALE,,Single Family Residential,5536 Carlton St,Oakland,CA,94618,400000,3,1.0,,1957,4000,1910,,204,,,,,http://www.redfin.com/CA/Oakland/5536-Carlton-St-94618/home/1189917,,,N,Y,37.840177,-122.2466495
PAST SALE,September-26-2016,Single Family Residential,5332 Bryant Ave,Oakland,CA,94618-1430,1375000,2,2.0,Rockridge,1683,3800,1915,257,817,,Sold,,,http://www.redfin.com/CA/Oakland/5332-Bryant-Ave-94618/home/1194864,EBRD/CCAR/Bay East,40754178,N,Y,37.8384229,-122.2506743
PAST SALE,September-30-2015,Single Family Residential,5567 Thomas Ave,Oakland,CA,94618,1904000,3,2.0,Rockridge,2228,4000,1919,619,855,,Sold,,,http://www.redfin.com/CA/Oakland/5567-Thomas-Ave-94618/home/1517320,EBRD/CCAR/Bay East,40714749,N,Y,37.8407968,-122.2475969
PAST SALE,September-24-2015,Single Family Residential,5944 TAFT Ave,Oakland,CA,94618,1400000,3,2.0,Rockridge Upper,1770,4160,1912,625,791,,Sold,,,http://www.redfin.com/CA/Oakland/5944-Taft-Ave-94618/home/661609,EBRD/CCAR/Bay East,40712061,N,Y,37.8432879,-122.2451875
PAST SALE,July-8-2015,Condo/Co-op,5343 Broadway Ter #202,Oakland,CA,94618,525000,2,2.0,Broadway Terrace,935,,1963,703,561,333,Sold,,,http://www.redfin.com/CA/Oakland/5343-Broadway-Ter-94618/unit-102/home/1987357,EBRD/CCAR/Bay East,40695563,N,Y,37.837878,-122.246905
PAST SALE,October-29-2014,Single Family Residential,5734 CLAREMONT Ave,Oakland,CA,94618-1217,1250000,5,2.0,Rockridge,2459,6250,1911,955,508,,Sold,,,http://www.redfin.com/CA/Oakland/5734-Claremont-Ave-94618/home/1830909,EBRD/CCAR/Bay East,40672370,N,Y,37.8451456,-122.2553878
PAST SALE,September-2-2014,Condo/Co-op,5340 BROADWAY Ter #202,Oakland,CA,94618-1421,475000,2,2.0,Rockridge,996,,1971,1012,477,335,Sold,,,http://www.redfin.com/CA/Oakland/5340-Broadway-Ter-94618/unit-202/home/1629034,EBRD/CCAR/Bay East,40667383,N,Y,37.8380304,-122.2477474
PAST SALE,February-24-2015,Condo/Co-op,5340 BROADWAY Ter #503,Oakland,CA,94618-1407,655000,2,1.0,Rockridge,965,,1971,837,679,391,Sold,,,http://www.redfin.com/CA/Oakland/5340-Broadway-Ter-94618/unit-503/home/1433645,EBRD/CCAR/Bay East,40684848,N,Y,37.8380304,-122.2477474
PAST SALE,September-2-2015,Single Family Residential,5597 LAWTON Ave,Oakland,CA,94618,2000000,3,2.0,College Avenue,2034,4240,1913,647,983,,Sold,,,http://www.redfin.com/CA/Oakland/5597-Lawton-Ave-94618/home/1870163,EBRD/CCAR/Bay East,40708864,N,Y,37.8436646,-122.248138
PAST SALE,July-14-2016,Single Family Residential,6525 Chabot Rd,Oakland,CA,94618,1550000,3,3.0,Rockridge,1796,5700,1959,331,863,,Sold,,,http://www.redfin.com/CA/Oakland/6525-Chabot-Rd-94618/home/1446190,EBRD/CCAR/Bay East,40745038,N,Y,37.8498372,-122.2456468
PAST SALE,March-3-2017,Single Family Residential,6319 Brookside Ave,Oakland,CA,94618,1680000,3,3.0,Upper Rockridge,2596,11410,1993,99,647,,Sold,,,http://www.redfin.com/CA/Oakland/6319-Brookside-Ave-94618/home/103463698,EBRD/CCAR/Bay East,40768347,N,Y,37.8472122,-122.2390891
PAST SALE,October-15-2015,Single Family Residential,7301 CHABOT Rd,Oakland,CA,94618,1800000,3,3.0,Rockridge,2523,7202,2005,604,713,,Sold,,,http://www.redfin.com/CA/Oakland/7301-Chabot-Rd-94618/home/1577343,EBRD/CCAR/Bay East,40711453,N,Y,37.8496023,-122.2340695
PAST SALE,June-29-2016,Condo/Co-op,5340 BROADWAY Ter #103,Oakland,CA,94618,639000,2,1.0,Rockridge,953,,1971,346,671,470,Sold,,,http://www.redfin.com/CA/Oakland/5340-Broadway-Ter-94618/unit-103/home/1758557,EBRD/CCAR/Bay East,40743230,N,Y,37.8380304,-122.2477474
PAST SALE,August-22-2014,Condo/Co-op,5416 BROADWAY #1,Oakland,CA,94618-1746,695000,2,2.0,Rockridge,1341,,1979,1023,518,215,Sold,,,http://www.redfin.com/CA/Oakland/5416-Broadway-94618/unit-1/home/105427027,EBRD/CCAR/Bay East,40668122,N,Y,37.839477,-122.248855
PAST SALE,February-19-2015,Vacant Land,85 ROBLE Rd,Oakland,CA,94618-1940,710000,,,Claremont,,29464,,842,,,Sold,,,http://www.redfin.com/CA/Oakland/85-Roble-Rd-94618/home/22716768,EBRD/CCAR/Bay East,40683071,N,Y,37.851152,-122.234421
PAST SALE,May-18-2015,Multi-Family (2-4 Unit),5359 James Ave,Oakland,CA,94618-1103,1100000,4,2.0,Lower Rockridge,1714,4000,1967,754,642,,Sold,,,http://www.redfin.com/CA/Oakland/5359-James-Ave-94618/home/1670382,EBRD/CCAR/Bay East,40686101,N,Y,37.8398712,-122.2528728
PAST SALE,,Multi-Family (2-4 Unit),5412 Claremont Ave,Oakland,CA,94618,2000000,33,33.0,,16830,10150,1963,,119,,,,,http://www.redfin.com/CA/Oakland/5412-Claremont-Ave-94618/home/2025510,,,N,Y,37.841125,-122.258348
PAST SALE,July-15-2016,Single Family Residential,5817 ROSS St,Oakland,CA,94618,1400000,3,1.5,Rockridge,1967,5500,1931,330,712,,Sold,,,http://www.redfin.com/CA/Oakland/5817-Ross-St-94618/home/2045085,EBRD/CCAR/Bay East,40743301,N,Y,37.848588,-122.246518
PAST SALE,August-9-2016,Single Family Residential,6041 MARGARIDO Dr,Oakland,CA,94618,1675000,5,3.0,Upper Rockridge,3559,5476,1915,305,471,,Sold,,,http://www.redfin.com/CA/Oakland/6041-Margarido-Dr-94618/home/605759,EBRD/CCAR/Bay East,40748229,N,Y,37.8464374,-122.2419745
PAST SALE,March-4-2015,Single Family Residential,432 HUDSON St,Oakland,CA,94618-1138,1250000,4,2.0,Lower Rockridge,1865,4000,1915,829,670,,Sold,,,http://www.redfin.com/CA/Oakland/432-Hudson-St-94618/home/1411337,EBRD/CCAR/Bay East,40685429,N,Y,37.8414238,-122.253756
PAST SALE,November-21-2014,Single Family Residential,5377 James Ave,Oakland,CA,94618,860000,3,2.0,Oakland,1386,3500,1966,932,620,,Sold,,,http://www.redfin.com/CA/Oakland/5377-James-Ave-94618/home/1711525,San Francisco MLS,427061,N,Y,37.8402955,-122.2525419
PAST SALE,August-27-2014,Single Family Residential,5463 Broadway,Oakland,CA,94618-1753,925000,2,1.0,College Avenue,1305,3900,1920,1018,709,,Sold,,,http://www.redfin.com/CA/Oakland/5463-Broadway-94618/home/605656,EBRD/CCAR/Bay East,40669397,N,Y,37.8404413,-122.248972
PAST SALE,April-8-2016,Single Family Residential,5782 BUENA VISTA Ave,Oakland,CA,94618,1300000,4,3.0,Upper Rockridge,2688,7668,1994,428,484,,Sold,,,http://www.redfin.com/CA/Oakland/5782-Buena-Vista-Ave-94618/home/1167604,EBRD/CCAR/Bay East,40728840,N,Y,37.8480804,-122.2362922
PAST SALE,July-15-2016,Single Family Residential,76 EUCALYPTUS Rd,Berkeley,CA,94705,1900000,4,2.5,Claremont,2770,6279,1926,330,686,,Sold,,,http://www.redfin.com/CA/Berkeley/76-Eucalyptus-Rd-94705/home/923618,EBRD/CCAR/Bay East,40743748,N,Y,37.850634,-122.246417
PAST SALE,,Single Family Residential,6060 Harwood Ave,Oakland,CA,94618,1235000,3,2.0,,1303,2844,1908,,948,,,,,http://www.redfin.com/CA/Oakland/6060-Harwood-Ave-94618/home/603728,,,N,Y,37.8488918,-122.2505925
PAST SALE,March-23-2015,Single Family Residential,6016 AUBURN Ave,Oakland,CA,94618,1445000,3,2.0,Rockridge,1720,3240,1914,810,840,,Sold,,,http://www.redfin.com/CA/Oakland/6016-Auburn-Ave-94618/home/1981769,EBRD/CCAR/Bay East,40687192,N,Y,37.8494902,-122.25058
PAST SALE,July-14-2015,Single Family Residential,70 HILLCREST Rd,Berkeley,CA,94705,1850000,3,3.5,Claremont,3416,9638,1935,697,542,,Sold,,,http://www.redfin.com/CA/Berkeley/70-Hillcrest-Rd-94705/home/707279,EBRD/CCAR/Bay East,40701403,N,Y,37.8516892,-122.246777
PAST SALE,,Single Family Residential,6139 Ocean View Dr,Oakland,CA,94618,1550000,3,3.0,,2494,9600,1995,,621,,,,,http://www.redfin.com/CA/Oakland/6139-Ocean-View-Dr-94618/home/606573,,,N,Y,37.8462981,-122.2396799
PAST SALE,April-28-2015,Vacant Land,5963 Margarido,Oakland,CA,94618,350000,,,Oakland,,3955,,774,,,Sold,,,http://www.redfin.com/CA/Oakland/5963-Margarido-Dr-94618/home/22725676,EBRD/CCAR/Bay East,40691560,N,Y,37.8453269,-122.2411215
PAST SALE,,Single Family Residential,5959 Margarido Dr,Oakland,CA,94618,1425000,3,3.0,,2578,3334,1993,,553,,,,,http://www.redfin.com/CA/Oakland/5959-Margarido-Dr-94618/home/1761846,,,N,Y,37.8452264,-122.2410895
PAST SALE,August-25-2014,Single Family Residential,5781 Buena Vista Ave,Oakland,CA,94618,1340000,4,3.0,Upper Rockridge,3024,6048,1996,1020,443,,Sold,,,http://www.redfin.com/CA/Oakland/5781-Buena-Vista-Ave-94618/home/1533604,EBRD/CCAR/Bay East,40664999,N,Y,37.8477788,-122.2364865
PAST SALE,,Single Family Residential,5946 Ocean View Dr,Oakland,CA,94618,2240000,3,3.0,,2622,5459,1925,,854,,,,,http://www.redfin.com/CA/Oakland/5946-Ocean-View-Dr-94618/home/867905,,,N,Y,37.84619,-122.244227
PAST SALE,July-14-2015,Single Family Residential,6039 OCEAN VIEW Dr,Oakland,CA,94618,1421000,3,2.5,Upper Rockridge,2202,5332,1952,697,645,,Sold,,,http://www.redfin.com/CA/Oakland/6039-Ocean-View-Dr-94618/home/1330721,EBRD/CCAR/Bay East,40701541,N,Y,37.846657,-122.2428985
PAST SALE,August-18-2015,Single Family Residential,6251 Brookside Ave,Oakland,CA,94618,830000,2,2.0,Oakland,859,8662,1957,662,966,,Sold,,,http://www.redfin.com/CA/Oakland/6251-Brookside-Ave-94618/home/1952871,San Francisco MLS,435460,Y,Y,37.847735,-122.2401574
PAST SALE,February-3-2016,Vacant Land,70 ROBLE Rd,Oakland,CA,94618-19,325000,,,Oakland,,16669,,493,,,Sold,,,http://www.redfin.com/CA/Oakland/70-Roble-Rd-94618/home/17184331,EBRD/CCAR/Bay East,40671960,N,Y,37.851498,-122.2359312
PAST SALE,June-17-2014,Single Family Residential,5359 THOMAS Ave,Oakland,CA,94618-1433,1058000,3,3.0,Rockridge,1521,3200,1928,1089,696,,Sold,,,http://www.redfin.com/CA/Oakland/5359-Thomas-Ave-94618/home/603187,EBRD/CCAR/Bay East,40656793,N,Y,37.8383866,-122.2491058
PAST SALE,July-23-2016,Single Family Residential,5656 BUENA VISTA Ave,Oakland,CA,94618,929000,3,2.5,Upper Rockridge,2215,5372,1995,322,419,,Sold,,,http://www.redfin.com/CA/Oakland/5656-Buena-Vista-Ave-94618/home/836441,EBRD/CCAR/Bay East,40739106,N,Y,37.8489874,-122.2373538
PAST SALE,January-20-2017,Single Family Residential,6167 HARWOOD Ave,Oakland,CA,94618,1750000,4,3.0,Rockridge,3038,5936,1941,141,576,,Sold,,,http://www.redfin.com/CA/Oakland/6167-Harwood-Ave-94618/home/1925827,EBRD/CCAR/Bay East,40759646,N,Y,37.8491373,-122.2484109
PAST SALE,July-8-2015,Single Family Residential,5559 Kales Ave,Oakland,CA,94618,825000,2,1.0,Lower Rockridge,,2275,1921,703,,,Sold,,,http://www.redfin.com/CA/Oakland/5559-Kales-Ave-94618/home/1833721,EBRD/CCAR/Bay East,40700266,N,Y,37.8420285,-122.2480888
PAST SALE,May-12-2016,Single Family Residential,5645 BROADWAY,Oakland,CA,94618,1020000,3,2.0,Rockridge,1594,2990,1922,394,640,,Sold,,,http://www.redfin.com/CA/Oakland/5645-Broadway-94618/home/1801334,EBRD/CCAR/Bay East,40736024,N,Y,37.8421696,-122.2478183
PAST SALE,,Single Family Residential,5472 Kales Ave,Oakland,CA,94618,582500,2,1.0,,1293,4240,1912,,451,,,,,http://www.redfin.com/CA/Oakland/5472-Kales-Ave-94618/home/1986441,,,N,Y,37.8413878,-122.2507788
PAST SALE,December-30-2016,Single Family Residential,5844 Broadway,Oakland,CA,94618-1525,875000,3,2.0,Rockridge,1645,5940,1921,162,532,,Sold,,,http://www.redfin.com/CA/Oakland/5844-Broadway-94618/home/1717086,EBRD/CCAR/Bay East,40763548,N,Y,37.8453641,-122.2452248
PAST SALE,November-3-2016,Single Family Residential,5537 Lawton Ave,Oakland,CA,94618,1902500,4,2.0,Rockridge,2301,4240,1910,219,827,,Sold,,,http://www.redfin.com/CA/Oakland/5537-Lawton-Ave-94618/home/603321,EBRD/CCAR/Bay East,40756036,N,Y,37.8427513,-122.2503626
PAST SALE,June-2-2015,Single Family Residential,5735 CLOVER Dr,Oakland,CA,94618,1300000,3,2.0,Rockridge,1897,4000,1929,739,685,,Sold,,,http://www.redfin.com/CA/Oakland/5735-Clover-Dr-94618/home/1700134,EBRD/CCAR/Bay East,40695490,N,Y,37.848442,-122.245369
PAST SALE,,Single Family Residential,5729 Clover Dr,Oakland,CA,94618,1160000,3,2.0,,1804,4949,1927,,643,,,,,http://www.redfin.com/CA/Oakland/5729-Clover-Dr-94618/home/1937274,,,N,Y,37.848334,-122.24528
PAST SALE,March-23-2016,Single Family Residential,6501 CHABOT Rd,Oakland,CA,94618,1800000,3,2.5,Rockridge,2129,7900,1925,444,845,,Sold,,,http://www.redfin.com/CA/Oakland/6501-Chabot-Rd-94618/home/602435,EBRD/CCAR/Bay East,40730109,N,Y,37.8497581,-122.2458044
PAST SALE,July-24-2014,Single Family Residential,5443 BELGRAVE Pl,Oakland,CA,94618-1743,1425000,5,2.5,Rockridge,2462,4100,1922,1052,579,,Sold,,,http://www.redfin.com/CA/Oakland/5443-Belgrave-Pl-94618/home/1497310,EBRD/CCAR/Bay East,40657610,N,Y,37.8397912,-122.2471816
PAST SALE,,Condo/Co-op,5400 Broadway Ter Apt 202,Oakland,CA,94618,686500,2,2.0,,1009,,1962,,680,,,,,http://www.redfin.com/CA/Oakland/5400-Broadway-Ter-94618/unit-202/home/12118523,,,N,Y,37.8385728,-122.2465372
PAST SALE,,Single Family Residential,5837 Lawton Ave,Oakland,CA,94618,355455,4,3.0,,1942,3000,1911,,183,,,,,http://www.redfin.com/CA/Oakland/5837-Lawton-Ave-94618/home/551934,,,N,Y,37.8441901,-122.2467818
PAST SALE,September-18-2015,Single Family Residential,6128 S ROCKRIDGE Blvd,Oakland,CA,94618,1725000,4,3.0,Upper Rockridge,3165,8911,1946,631,545,,Sold,,,http://www.redfin.com/CA/Oakland/6128-S-Rockridge-Blvd-94618/home/1118819,EBRD/CCAR/Bay East,40708616,N,Y,37.845472,-122.241973
PAST SALE,June-18-2014,Vacant Land,0 BROADWAY Ter,Oakland,CA,94618-1418,201000,,,Oakland,,5912,,1088,,,Sold,,,http://www.redfin.com/CA/Oakland/Broadway-94618/home/1833753,EBRD/CCAR/Bay East,40655816,N,Y,37.838068,-122.24646
PAST SALE,February-8-2017,Single Family Residential,5538 Golden Gate Ave,Oakland,CA,94618,1650000,4,3.5,Upper Rockridge,3547,7326,2007,122,465,,Sold,,,http://www.redfin.com/CA/Oakland/5538-Golden-Gate-Ave-94618/home/17188136,EBRD/CCAR/Bay East,40754735,N,Y,37.8475006,-122.2373186
PAST SALE,June-21-2016,Single Family Residential,6225 Auburn,Oakland,CA,94618,1330000,3,1.0,Rockridge,1400,3480,1925,354,950,,Sold,,,http://www.redfin.com/CA/Oakland/6225-Auburn-Ave-94618/home/1418129,EBRD/CCAR/Bay East,40739757,N,Y,37.8504135,-122.2508497
