SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,674 60th St,Oakland,CA,94609,600000,2,2.0,,1327,4160,1910,,452,,,,,http://www.redfin.com/CA/Oakland/674-60th-St-94609/home/1575979,,,N,Y,37.845784,-122.2675388
PAST SALE,October-13-2016,Single Family Residential,5667 CARBERRY Ave,Oakland,CA,94609,1000000,3,2.5,Idora Park,1897,4000,1941,240,527,,Sold,,,http://www.redfin.com/CA/Oakland/5667-Carberry-Ave-94609/home/1799382,EBRD/CCAR/Bay East,40756125,Y,Y,37.8424419,-122.2627569
PAST SALE,December-29-2015,Condo/Co-op,694 63RD St #3,Oakland,CA,94609,370000,1,1.0,North Oakland,470,,1910,529,787,131,Sold,,,http://www.redfin.com/CA/Oakland/694-63rd-St-94609/unit-3/home/12476268,EBRD/CCAR/Bay East,40721611,N,Y,37.8485627,-122.2686545
PAST SALE,August-15-2016,Single Family Residential,5825 RACINE St,Oakland,CA,94609,1000000,4,2.5,Temescal,1876,4000,1912,299,533,,Sold,,,http://www.redfin.com/CA/Oakland/5825-Racine-St-94609/home/530728,EBRD/CCAR/Bay East,40746591,N,Y,37.844663,-122.2618007
PAST SALE,February-3-2017,Single Family Residential,555 AILEEN St,Oakland,CA,94609,955000,4,2.0,Idora Park,1913,4320,1931,127,499,,Sold,,,http://www.redfin.com/CA/Oakland/555-Aileen-St-94609/home/2017157,EBRD/CCAR/Bay East,40764814,N,Y,37.841738,-122.263344
PAST SALE,November-25-2016,Single Family Residential,617 60TH St,Oakland,CA,94609,850000,3,2.0,Nobe,1225,2520,1908,197,694,,Sold,,,http://www.redfin.com/CA/Oakland/617-60th-St-94609/home/1774335,EBRD/CCAR/Bay East,40756600,N,Y,37.8456586,-122.2657059
PAST SALE,May-27-2016,Multi-Family (2-4 Unit),539 63rd St,Oakland,CA,94609,598000,2,2.0,Oakland,1732,3102,1924,379,345,,Sold,,,http://www.redfin.com/CA/Oakland/539-63rd-St-94609/home/1362150,EBRD/CCAR/Bay East,40729816,N,Y,37.8483439,-122.2621733
PAST SALE,June-26-2015,Townhouse,494 60TH St,Oakland,CA,94609,1050000,3,3.0,Lower Rockridge,1565,812,2015,715,671,,Sold,,,http://www.redfin.com/CA/Oakland/494-60th-St-94609/home/95473095,EBRD/CCAR/Bay East,40696100,N,Y,37.8465291,-122.2608601
PAST SALE,June-4-2015,Multi-Family (2-4 Unit),56th St,Oakland,CA,94609,690000,,,Oakland,1896,4440,1914,737,364,,Sold,,,http://www.redfin.com/CA/Oakland/56th-St-94609/home/22658327,EBRD/CCAR/Bay East,40679417,N,Y,37.840981,-122.263434
PAST SALE,June-24-2016,Single Family Residential,5650 Shattuck,Oakland,CA,94609,675000,3,2.5,North Oakland,2244,2649,1920,351,301,,Sold,,,http://www.redfin.com/CA/Oakland/5650-Shattuck-Ave-94609/home/102285966,EBRD/CCAR/Bay East,40736884,N,Y,37.8421486,-122.2644649
